Month,#Passengers
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,9
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/15/2020,0
2/16/2020,34
2/16/2020,59
2/16/2020,75
2/16/2020,1
2/16/2020,22
2/16/2020,4
2/16/2020,4
2/16/2020,4
2/16/2020,5
2/16/2020,1
2/16/2020,1
2/16/2020,16
2/16/2020,1
2/16/2020,9
2/16/2020,3
2/16/2020,3
2/16/2020,3
2/16/2020,1
2/16/2020,2
2/16/2020,2
2/16/2020,1
2/16/2020,1
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,3
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,58182
2/16/2020,0
2/16/2020,29
2/16/2020,12
2/16/2020,1316
2/16/2020,1231
2/16/2020,1167
2/16/2020,1004
2/16/2020,962
2/16/2020,925
2/16/2020,537
2/16/2020,355
2/16/2020,617
2/16/2020,551
2/16/2020,481
2/16/2020,445
2/16/2020,0
2/16/2020,380
2/16/2020,328
2/16/2020,300
2/16/2020,287
2/16/2020,237
2/16/2020,236
2/16/2020,171
2/16/2020,162
2/16/2020,144
2/16/2020,124
2/16/2020,129
2/16/2020,90
2/16/2020,57
2/16/2020,121
2/16/2020,89
2/16/2020,0
2/16/2020,71
2/16/2020,70
2/16/2020,70
2/16/2020,20
2/16/2020,16
2/16/2020,2
2/16/2020,18
2/16/2020,10
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,1
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,2
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,1
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,1
2/16/2020,0
2/16/2020,1
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,2
2/16/2020,2
2/16/2020,1
2/16/2020,1
2/16/2020,2
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,9
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/16/2020,0
2/17/2020,35
2/17/2020,66
2/17/2020,77
2/17/2020,1
2/17/2020,22
2/17/2020,5
2/17/2020,4
2/17/2020,4
2/17/2020,5
2/17/2020,1
2/17/2020,1
2/17/2020,16
2/17/2020,1
2/17/2020,9
2/17/2020,3
2/17/2020,3
2/17/2020,3
2/17/2020,1
2/17/2020,2
2/17/2020,2
2/17/2020,1
2/17/2020,1
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,3
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,59989
2/17/2020,0
2/17/2020,30
2/17/2020,12
2/17/2020,1322
2/17/2020,1246
2/17/2020,1171
2/17/2020,1006
2/17/2020,973
2/17/2020,930
2/17/2020,541
2/17/2020,454
2/17/2020,626
2/17/2020,553
2/17/2020,495
2/17/2020,457
2/17/2020,0
2/17/2020,381
2/17/2020,333
2/17/2020,301
2/17/2020,290
2/17/2020,238
2/17/2020,240
2/17/2020,171
2/17/2020,163
2/17/2020,146
2/17/2020,125
2/17/2020,130
2/17/2020,91
2/17/2020,60
2/17/2020,121
2/17/2020,89
2/17/2020,0
2/17/2020,75
2/17/2020,72
2/17/2020,70
2/17/2020,22
2/17/2020,16
2/17/2020,2
2/17/2020,18
2/17/2020,10
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,1
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,2
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,1
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,1
2/17/2020,0
2/17/2020,1
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,2
2/17/2020,2
2/17/2020,1
2/17/2020,1
2/17/2020,2
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,9
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/17/2020,0
2/18/2020,35
2/18/2020,74
2/18/2020,81
2/18/2020,1
2/18/2020,22
2/18/2020,5
2/18/2020,4
2/18/2020,4
2/18/2020,5
2/18/2020,1
2/18/2020,1
2/18/2020,16
2/18/2020,1
2/18/2020,9
2/18/2020,3
2/18/2020,3
2/18/2020,3
2/18/2020,1
2/18/2020,2
2/18/2020,2
2/18/2020,1
2/18/2020,1
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,3
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,61682
2/18/2020,0
2/18/2020,31
2/18/2020,12
2/18/2020,1328
2/18/2020,1257
2/18/2020,1172
2/18/2020,1007
2/18/2020,982
2/18/2020,933
2/18/2020,543
2/18/2020,542
2/18/2020,629
2/18/2020,555
2/18/2020,508
2/18/2020,464
2/18/2020,0
2/18/2020,387
2/18/2020,333
2/18/2020,306
2/18/2020,292
2/18/2020,242
2/18/2020,240
2/18/2020,172
2/18/2020,163
2/18/2020,146
2/18/2020,128
2/18/2020,131
2/18/2020,91
2/18/2020,62
2/18/2020,121
2/18/2020,89
2/18/2020,0
2/18/2020,76
2/18/2020,73
2/18/2020,70
2/18/2020,22
2/18/2020,16
2/18/2020,2
2/18/2020,18
2/18/2020,10
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,1
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,2
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,1
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,1
2/18/2020,0
2/18/2020,1
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,2
2/18/2020,2
2/18/2020,1
2/18/2020,1
2/18/2020,2
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,9
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/18/2020,0
2/19/2020,35
2/19/2020,84
2/19/2020,84
2/19/2020,1
2/19/2020,22
2/19/2020,5
2/19/2020,4
2/19/2020,4
2/19/2020,5
2/19/2020,1
2/19/2020,1
2/19/2020,16
2/19/2020,1
2/19/2020,9
2/19/2020,3
2/19/2020,3
2/19/2020,3
2/19/2020,1
2/19/2020,2
2/19/2020,2
2/19/2020,1
2/19/2020,1
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,3
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,0
2/19/2020,62031
2/19/2020,2
2/19/2020,31
2/19/2020,12
2/19/2020,1331
